,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
1532,4877,2865357654,iRohit_kaushik,1569257448862814213,2022-09-12 09:31:45+00:00,"#GyanvapiCase
Me and my excited Bois waiting for karseva.....😁🤣

#GyanvapiCase https://t.co/lwwKBZfCZo",en,0,432,me and my excited bois waiting for karseva URL ,"['me', 'and', 'my', 'excited', 'bois', 'waiting', 'for', 'karseva', 'URL']","[('me', 'PRP'), ('and', 'CC'), ('my', 'PRP$'), ('excited', 'JJ'), ('bois', 'NN'), ('waiting', 'VBG'), ('for', 'IN'), ('karseva', 'NN'), ('URL', 'NNP')]",0.25,Positive
1533,4878,1532707324460118017,i_m_God,1569257448657285120,2022-09-12 09:31:45+00:00,"No act is above fact🔱🔱🔱🔱
#GyanvapiCase https://t.co/upbJ4dkHNo",en,0,2054,no act is above fact URL ,"['no', 'act', 'is', 'above', 'fact', 'URL']","[('no', 'DT'), ('act', 'NN'), ('is', 'VBZ'), ('above', 'IN'), ('fact', 'NN'), ('URL', 'NNP')]",0.0,Neutral
1534,4883,1511384588056432641,hinduism_reborn,1569257415706820609,2022-09-12 09:31:37+00:00,"It was a heart attack for the secularists.
But in the war of good and evil. only good wins
#GyanvapiCase
#Varanasi   #मथुरा_अभी_बाकी_है https://t.co/NcEPVpd2j2",en,1,190,it wa heart attack for the secularist but in the war of good and evil only good win URL ,"['it', 'wa', 'heart', 'attack', 'for', 'the', 'secularist', 'but', 'in', 'the', 'war', 'of', 'good', 'and', 'evil', 'only', 'good', 'win', 'URL']","[('it', 'PRP'), ('wa', 'VBD'), ('heart', 'NN'), ('attack', 'NN'), ('for', 'IN'), ('the', 'DT'), ('secularist', 'NN'), ('but', 'CC'), ('in', 'IN'), ('the', 'DT'), ('war', 'NN'), ('of', 'IN'), ('good', 'JJ'), ('and', 'CC'), ('evil', 'JJ'), ('only', 'RB'), ('good', 'JJ'), ('win', 'NNS'), ('URL', 'IN')]",1.625,Positive
1535,4884,1527512390887124993,thenikhilmattoo,1569257413538381824,2022-09-12 09:31:37+00:00,"#BreakingNews | Varanasi Court 'REJECTS'  Order 7 Rule 11 application filed by Masjid committee in the #GyanvapiCase 

The suit filed by 5 Hindu women seeking worshipping rights in the #Gyanvapi compound is 'MAINTAINABLE'.

HAR HAR MAHADEV..!! 🛕🔱🕉🚩 https://t.co/ed3zm1Sg91",en,0,18,varanasi court reject order rule 11 application filed by masjid committee in the the suit filed by hindu woman seeking worshipping right in the compound is maintainable har har mahadev URL ,"['varanasi', 'court', 'reject', 'order', 'rule', '11', 'application', 'filed', 'by', 'masjid', 'committee', 'in', 'the', 'the', 'suit', 'filed', 'by', 'hindu', 'woman', 'seeking', 'worshipping', 'right', 'in', 'the', 'compound', 'is', 'maintainable', 'har', 'har', 'mahadev', 'URL']","[('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'NN'), ('order', 'NN'), ('rule', 'NN'), ('11', 'CD'), ('application', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('masjid', 'NN'), ('committee', 'NN'), ('in', 'IN'), ('the', 'DT'), ('the', 'DT'), ('suit', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('hindu', 'NN'), ('woman', 'NN'), ('seeking', 'VBG'), ('worshipping', 'VBG'), ('right', 'RB'), ('in', 'IN'), ('the', 'DT'), ('compound', 'NN'), ('is', 'VBZ'), ('maintainable', 'JJ'), ('har', 'JJ'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",1.125,Positive
1536,4890,1087278498455023616,Saffron_Shubham,1569257391614738434,2022-09-12 09:31:32+00:00,"No Act is bigger than Fact!

Massive Victory for #Hindu Side in #GyanvapiVerdict .

#Varanasi Court rejects Muslim plea challenging Hindu worshipping plea.

Now it's a Gyanvapi Temple 

Har Har Mahadev 🚩
#GyanvapiCase #GyanvapiMosque 
https://t.co/6YckCEhtYa",en,2,471,no act is bigger than fact massive victory for side in court reject muslim plea challenging hindu worshipping plea now it gyanvapi temple har har mahadev URL ,"['no', 'act', 'is', 'bigger', 'than', 'fact', 'massive', 'victory', 'for', 'side', 'in', 'court', 'reject', 'muslim', 'plea', 'challenging', 'hindu', 'worshipping', 'plea', 'now', 'it', 'gyanvapi', 'temple', 'har', 'har', 'mahadev', 'URL']","[('no', 'DT'), ('act', 'NN'), ('is', 'VBZ'), ('bigger', 'JJR'), ('than', 'IN'), ('fact', 'NN'), ('massive', 'JJ'), ('victory', 'NN'), ('for', 'IN'), ('side', 'NN'), ('in', 'IN'), ('court', 'NN'), ('reject', 'VBP'), ('muslim', 'VBN'), ('plea', 'NN'), ('challenging', 'VBG'), ('hindu', 'NN'), ('worshipping', 'VBG'), ('plea', 'NN'), ('now', 'RB'), ('it', 'PRP'), ('gyanvapi', 'VBZ'), ('temple', 'JJ'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.5,Positive
1537,4893,837630179447025664,satenderrawatuk,1569257360014852096,2022-09-12 09:31:24+00:00,"Beginning 🔥🚩
With unity of sanatani Hindus....
#GyanvapiCase https://t.co/syNH41Mi76",en,0,3224,beginning with unity of sanatani hindu URL ,"['beginning', 'with', 'unity', 'of', 'sanatani', 'hindu', 'URL']","[('beginning', 'VBG'), ('with', 'IN'), ('unity', 'NN'), ('of', 'IN'), ('sanatani', 'JJ'), ('hindu', 'NN'), ('URL', 'NNP')]",0.625,Positive
1538,4895,338786225,mesanjaytiwari,1569257356781056000,2022-09-12 09:31:23+00:00,"Some Heroes wear Black 🔥🔥

#GyanvapiCase

#GyanvapiCase https://t.co/BDjasDplTS",en,2,1465,some hero wear black URL ,"['some', 'hero', 'wear', 'black', 'URL']","[('some', 'DT'), ('hero', 'NN'), ('wear', 'JJ'), ('black', 'JJ'), ('URL', 'NN')]",0.5,Positive
1539,4904,140797300,sannu1981,1569257300170518529,2022-09-12 09:31:10+00:00,"@onetiponehand_ @Manesha76 Breaking: 
Varanasi Court rejects Anjuman Committee's plea challenging Hindu worshippers' plea: another religious dispute set to go through a long contentious, divisive legal battle. When ‘new’ India should be looking to future, the past haunts us! . #GyanvapiCase",en,1,2046,breaking varanasi court reject anjuman committee plea challenging hindu worshipper plea another religious dispute set to go through long contentious divisive legal battle when new india should be looking to future the past haunt u ,"['breaking', 'varanasi', 'court', 'reject', 'anjuman', 'committee', 'plea', 'challenging', 'hindu', 'worshipper', 'plea', 'another', 'religious', 'dispute', 'set', 'to', 'go', 'through', 'long', 'contentious', 'divisive', 'legal', 'battle', 'when', 'new', 'india', 'should', 'be', 'looking', 'to', 'future', 'the', 'past', 'haunt', 'u']","[('breaking', 'VBG'), ('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'VBP'), ('anjuman', 'JJ'), ('committee', 'NN'), ('plea', 'NN'), ('challenging', 'VBG'), ('hindu', 'JJ'), ('worshipper', 'JJ'), ('plea', 'NN'), ('another', 'DT'), ('religious', 'JJ'), ('dispute', 'NN'), ('set', 'NN'), ('to', 'TO'), ('go', 'VB'), ('through', 'IN'), ('long', 'RB'), ('contentious', 'JJ'), ('divisive', 'JJ'), ('legal', 'JJ'), ('battle', 'NN'), ('when', 'WRB'), ('new', 'JJ'), ('india', 'NN'), ('should', 'MD'), ('be', 'VB'), ('looking', 'VBG'), ('to', 'TO'), ('future', 'VB'), ('the', 'DT'), ('past', 'JJ'), ('haunt', 'NN'), ('u', 'NN')]",1.125,Positive
1540,4911,735511381483638785,lawyersweekriti,1569257275113742336,2022-09-12 09:31:04+00:00,"First of all, It's would be fully inappropriate to call it ज्ञानवापी ढाचा । #GyanvapiCase",en,0,1888,first of all it would be fully inappropriate to call it ,"['first', 'of', 'all', 'it', 'would', 'be', 'fully', 'inappropriate', 'to', 'call', 'it']","[('first', 'RB'), ('of', 'IN'), ('all', 'DT'), ('it', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('fully', 'RB'), ('inappropriate', 'JJ'), ('to', 'TO'), ('call', 'VB'), ('it', 'PRP')]",0.125,Positive
1541,4915,1478320776465944578,lalantopp,1569257256583331840,2022-09-12 09:31:00+00:00,"No Act is Above Fact. 🚩

Har Har Mahadev. 

#GyanvapiCase https://t.co/f65MNZkGmc",en,0,412,no act is above fact har har mahadev URL ,"['no', 'act', 'is', 'above', 'fact', 'har', 'har', 'mahadev', 'URL']","[('no', 'DT'), ('act', 'NN'), ('is', 'VBZ'), ('above', 'IN'), ('fact', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.0,Neutral
1542,4924,1487431723,atulahuja_,1569257196080463874,2022-09-12 09:30:45+00:00,"Mudi ji pridicted this long back🙏🏻

 #GyanvapiCase https://t.co/B8Q3FJfosN",en,1,18565,mudi ji pridicted this long back URL ,"['mudi', 'ji', 'pridicted', 'this', 'long', 'back', 'URL']","[('mudi', 'NN'), ('ji', 'NN'), ('pridicted', 'VBD'), ('this', 'DT'), ('long', 'JJ'), ('back', 'RB'), ('URL', 'NNP')]",0.0,Neutral
1543,4926,955856167242121216,MahantYogiG,1569257154447835136,2022-09-12 09:30:35+00:00,"Court rejects Muslim side objection.

Real Hero 🔥🔥🔥🔥🔥

Har Har Mahadev #GyanvapiCase https://t.co/jklNG0E5Ye",en,5,156402,court reject muslim side objection real hero har har mahadev URL ,"['court', 'reject', 'muslim', 'side', 'objection', 'real', 'hero', 'har', 'har', 'mahadev', 'URL']","[('court', 'NN'), ('reject', 'NN'), ('muslim', 'JJ'), ('side', 'NN'), ('objection', 'NN'), ('real', 'JJ'), ('hero', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.5,Positive
1544,4928,979273137136300032,IndiaAheadNews,1569257138685607950,2022-09-12 09:30:31+00:00,"#Gyanvapi mosque-Shringar Gauri case: Varanasi Court rejects Muslim side's plea 

""It's a victory of truth""- one of petitioners Seeta Sahu speaks to India Ahead

@Palaksharmanews #GyanvapiCase  @maneeshchhibber https://t.co/GNqbZPI7KL",en,0,34033,mosque shringar gauri case varanasi court reject muslim side plea it victory of truth one of petitioner seeta sahu speaks to india ahead URL ,"['mosque', 'shringar', 'gauri', 'case', 'varanasi', 'court', 'reject', 'muslim', 'side', 'plea', 'it', 'victory', 'of', 'truth', 'one', 'of', 'petitioner', 'seeta', 'sahu', 'speaks', 'to', 'india', 'ahead', 'URL']","[('mosque', 'NN'), ('shringar', 'NN'), ('gauri', 'NN'), ('case', 'NN'), ('varanasi', 'JJ'), ('court', 'NN'), ('reject', 'NN'), ('muslim', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('it', 'PRP'), ('victory', 'NN'), ('of', 'IN'), ('truth', 'NN'), ('one', 'CD'), ('of', 'IN'), ('petitioner', 'NN'), ('seeta', 'NN'), ('sahu', 'NN'), ('speaks', 'VBZ'), ('to', 'TO'), ('india', 'VB'), ('ahead', 'RB'), ('URL', 'NNP')]",1.375,Positive
1545,4942,1393624985504075777,rwingnat,1569257051142094848,2022-09-12 09:30:11+00:00,"BIG BREAKING: #GyanvapiCase Updates.
#GyanvapiVerdict
The Hindu majority community in secular democratic country shall continue its wait to reclaim its temples through legal and constitutional process.
#Varanasi #Gyanvapi #Hindus #mosque #GYANWAPI #GyanvapiMasjid https://t.co/dDaE7pgTIR",en,0,1595,big breaking update the hindu majority community in secular democratic country shall continue it wait to reclaim it temple through legal and constitutional process URL ,"['big', 'breaking', 'update', 'the', 'hindu', 'majority', 'community', 'in', 'secular', 'democratic', 'country', 'shall', 'continue', 'it', 'wait', 'to', 'reclaim', 'it', 'temple', 'through', 'legal', 'and', 'constitutional', 'process', 'URL']","[('big', 'JJ'), ('breaking', 'NN'), ('update', 'NN'), ('the', 'DT'), ('hindu', 'JJ'), ('majority', 'NN'), ('community', 'NN'), ('in', 'IN'), ('secular', 'JJ'), ('democratic', 'JJ'), ('country', 'NN'), ('shall', 'MD'), ('continue', 'VB'), ('it', 'PRP'), ('wait', 'VB'), ('to', 'TO'), ('reclaim', 'VB'), ('it', 'PRP'), ('temple', 'RB'), ('through', 'IN'), ('legal', 'JJ'), ('and', 'CC'), ('constitutional', 'JJ'), ('process', 'NN'), ('URL', 'NNP')]",1.625,Positive
1546,4947,1001049399194087426,Nishant7044,1569257013779263489,2022-09-12 09:30:02+00:00,"Big win for Hindu side in Gyanvapi legal fight.
Court says Hindu side's plea maintainable.
#GyanvapiCase #Gyanwapimandir #HarHarMahadev",en,0,535,big win for hindu side in gyanvapi legal fight court say hindu side plea maintainable ,"['big', 'win', 'for', 'hindu', 'side', 'in', 'gyanvapi', 'legal', 'fight', 'court', 'say', 'hindu', 'side', 'plea', 'maintainable']","[('big', 'JJ'), ('win', 'NN'), ('for', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('in', 'IN'), ('gyanvapi', 'JJ'), ('legal', 'JJ'), ('fight', 'NN'), ('court', 'NN'), ('say', 'VBP'), ('hindu', 'JJ'), ('side', 'NN'), ('plea', 'NN'), ('maintainable', 'JJ')]",1.0,Positive
1547,4949,1177843102444220416,CitiesTrends,1569257009920311296,2022-09-12 09:30:01+00:00,"Currently trending in #Lucknow: 1. #GyanvapiCase (13745),2. Hobi (126613),3. Har Har Mahadev (19140),4. Facts InPlain Sight InSSRCase (42861) https://t.co/777Fv9AYOh",en,0,23,currently trending in 13745 hobi 126613 har har mahadev 19140 fact inplain sight inssrcase 42861 URL ,"['currently', 'trending', 'in', '13745', 'hobi', '126613', 'har', 'har', 'mahadev', '19140', 'fact', 'inplain', 'sight', 'inssrcase', '42861', 'URL']","[('currently', 'RB'), ('trending', 'VBG'), ('in', 'IN'), ('13745', 'CD'), ('hobi', 'NN'), ('126613', 'CD'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'VBZ'), ('19140', 'CD'), ('fact', 'NN'), ('inplain', 'NN'), ('sight', 'VBD'), ('inssrcase', 'NN'), ('42861', 'CD'), ('URL', 'NN')]",0.0,Neutral
1548,4950,1452293549265985543,VennelaPalle,1569256985673224192,2022-09-12 09:29:55+00:00,"100% Muslims know it is Shivling, 40% Hindus think it is fountain. That's the difference.

#GyanvapiCase #Varanasi",en,1,2213,100 muslim know it is shivling 40 hindu think it is fountain that the difference ,"['100', 'muslim', 'know', 'it', 'is', 'shivling', '40', 'hindu', 'think', 'it', 'is', 'fountain', 'that', 'the', 'difference']","[('100', 'CD'), ('muslim', 'NNS'), ('know', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('shivling', 'VBG'), ('40', 'CD'), ('hindu', 'JJ'), ('think', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('fountain', 'JJ'), ('that', 'IN'), ('the', 'DT'), ('difference', 'NN')]",0.25,Positive
1549,4962,1452293549265985543,VennelaPalle,1569256903091585033,2022-09-12 09:29:35+00:00,"Some Heroes wear Black 🔥🔥

#GyanvapiCase https://t.co/m2Vi6SkZxU",en,0,2213,some hero wear black URL ,"['some', 'hero', 'wear', 'black', 'URL']","[('some', 'DT'), ('hero', 'NN'), ('wear', 'JJ'), ('black', 'JJ'), ('URL', 'NN')]",0.5,Positive
1550,4963,1427159916054138881,TheNewIndian_in,1569256886905733123,2022-09-12 09:29:31+00:00,"In its judgment, Varanasi district court says Muslim side failed to prove that the suit by 5 Hindu women violates provisions of the UP Sri Kashi Vishwanath Temple Act, 1983 &amp; the Places of Worship (Special Provisions) Act, 1991

#GyanvapiCase https://t.co/8e5CHNYclg",en,0,29813,in it judgment varanasi district court say muslim side failed to prove that the suit by hindu woman violates provision of the up sri kashi vishwanath temple act 1983 amp the place of worship special provision act 1991 URL ,"['in', 'it', 'judgment', 'varanasi', 'district', 'court', 'say', 'muslim', 'side', 'failed', 'to', 'prove', 'that', 'the', 'suit', 'by', 'hindu', 'woman', 'violates', 'provision', 'of', 'the', 'up', 'sri', 'kashi', 'vishwanath', 'temple', 'act', '1983', 'amp', 'the', 'place', 'of', 'worship', 'special', 'provision', 'act', '1991', 'URL']","[('in', 'IN'), ('it', 'PRP'), ('judgment', 'JJ'), ('varanasi', 'JJ'), ('district', 'NN'), ('court', 'NN'), ('say', 'VBP'), ('muslim', 'JJ'), ('side', 'NN'), ('failed', 'VBD'), ('to', 'TO'), ('prove', 'VB'), ('that', 'IN'), ('the', 'DT'), ('suit', 'NN'), ('by', 'IN'), ('hindu', 'NN'), ('woman', 'NN'), ('violates', 'VBZ'), ('provision', 'NN'), ('of', 'IN'), ('the', 'DT'), ('up', 'JJ'), ('sri', 'NN'), ('kashi', 'NNP'), ('vishwanath', 'NN'), ('temple', 'NN'), ('act', 'NN'), ('1983', 'CD'), ('amp', 'IN'), ('the', 'DT'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('special', 'JJ'), ('provision', 'NN'), ('act', 'NN'), ('1991', 'CD'), ('URL', 'NNP')]",0.375,Positive
1551,4967,1398613805458804736,munsifdigital,1569256822871130113,2022-09-12 09:29:16+00:00,"District judge A.K. Vishvesha dismissed the petition filed by the Muslim side citing the Places of Worship Act and questioning the maintainability of the petition.

#MunsifDigital
#GyanvapiCase
#VaranasiCourt
#RulesInHinduPetitioners https://t.co/1oD1fV9A0z",en,0,232,district judge vishvesha dismissed the petition filed by the muslim side citing the place of worship act and questioning the maintainability of the petition URL ,"['district', 'judge', 'vishvesha', 'dismissed', 'the', 'petition', 'filed', 'by', 'the', 'muslim', 'side', 'citing', 'the', 'place', 'of', 'worship', 'act', 'and', 'questioning', 'the', 'maintainability', 'of', 'the', 'petition', 'URL']","[('district', 'NN'), ('judge', 'NN'), ('vishvesha', 'NN'), ('dismissed', 'VBD'), ('the', 'DT'), ('petition', 'NN'), ('filed', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('muslim', 'JJ'), ('side', 'NN'), ('citing', 'VBG'), ('the', 'DT'), ('place', 'NN'), ('of', 'IN'), ('worship', 'NN'), ('act', 'NN'), ('and', 'CC'), ('questioning', 'VBG'), ('the', 'DT'), ('maintainability', 'NN'), ('of', 'IN'), ('the', 'DT'), ('petition', 'NN'), ('URL', 'NNP')]",0.375,Positive
1552,4968,1567487665301504002,piyush___264,1569256805934694400,2022-09-12 09:29:12+00:00,"Gyanvapi case in favour of Hindu side😍

Har Har Mahadev🧡🚩
#GyanvapiCase",en,0,17,gyanvapi case in favour of hindu side har har mahadev ,"['gyanvapi', 'case', 'in', 'favour', 'of', 'hindu', 'side', 'har', 'har', 'mahadev']","[('gyanvapi', 'NN'), ('case', 'NN'), ('in', 'IN'), ('favour', 'NN'), ('of', 'IN'), ('hindu', 'JJ'), ('side', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN')]",0.75,Positive
1553,4970,1271373287591796736,SaffronDelhite,1569256796052951041,2022-09-12 09:29:10+00:00,"After #GyanvapiCase Verdict, let's resolve to weed out Hindu haters like @RahulGandhi's Congress

Two days back Rahul Gandhi videographs n tweets video where a bishop demeans Hindu Gods...today Congress insults Hindu Org RSS

Step by Step they want to damage India &amp; insult Hindus https://t.co/ZigJXyhfos",en,0,846,after verdict let resolve to weed out hindu hater like congress two day back rahul gandhi videographs tweet video where bishop demeans hindu god today congress insult hindu org r step by step they want to damage india amp insult hindu URL ,"['after', 'verdict', 'let', 'resolve', 'to', 'weed', 'out', 'hindu', 'hater', 'like', 'congress', 'two', 'day', 'back', 'rahul', 'gandhi', 'videographs', 'tweet', 'video', 'where', 'bishop', 'demeans', 'hindu', 'god', 'today', 'congress', 'insult', 'hindu', 'org', 'r', 'step', 'by', 'step', 'they', 'want', 'to', 'damage', 'india', 'amp', 'insult', 'hindu', 'URL']","[('after', 'IN'), ('verdict', 'JJ'), ('let', 'NN'), ('resolve', 'VB'), ('to', 'TO'), ('weed', 'VB'), ('out', 'RP'), ('hindu', 'JJ'), ('hater', 'NN'), ('like', 'IN'), ('congress', 'JJ'), ('two', 'CD'), ('day', 'NN'), ('back', 'RB'), ('rahul', 'JJ'), ('gandhi', 'NN'), ('videographs', 'NN'), ('tweet', 'NN'), ('video', 'NN'), ('where', 'WRB'), ('bishop', 'NN'), ('demeans', 'VBZ'), ('hindu', 'JJ'), ('god', 'NN'), ('today', 'NN'), ('congress', 'VBP'), ('insult', 'NN'), ('hindu', 'NN'), ('org', 'NN'), ('r', 'JJ'), ('step', 'NN'), ('by', 'IN'), ('step', 'NN'), ('they', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('damage', 'VB'), ('india', 'JJ'), ('amp', 'NN'), ('insult', 'NN'), ('hindu', 'NN'), ('URL', 'NNP')]",0.125,Positive
1554,4974,1215204761768747008,DeshbaktAman,1569256783893639168,2022-09-12 09:29:07+00:00,"One step towards Justice and truth. 
Congratulations to all Sanatanis. 
Har Har Mahadev 🔱🙏
#GyanvapiCase https://t.co/FUdDxx8sEA",en,0,163,one step towards justice and truth congratulation to all sanatanis har har mahadev URL ,"['one', 'step', 'towards', 'justice', 'and', 'truth', 'congratulation', 'to', 'all', 'sanatanis', 'har', 'har', 'mahadev', 'URL']","[('one', 'CD'), ('step', 'NN'), ('towards', 'NNS'), ('justice', 'NN'), ('and', 'CC'), ('truth', 'NN'), ('congratulation', 'NN'), ('to', 'TO'), ('all', 'DT'), ('sanatanis', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",1.125,Positive
1555,4980,1452293549265985543,VennelaPalle,1569256755808575489,2022-09-12 09:29:00+00:00,"Patience &amp; Wait of Nandi ji will never go in vain..
Har Har Mahadev 🚩🚩
#GyanvapiCase https://t.co/SIxXe6zTEh",en,1,2213,patience amp wait of nandi ji will never go in vain har har mahadev URL ,"['patience', 'amp', 'wait', 'of', 'nandi', 'ji', 'will', 'never', 'go', 'in', 'vain', 'har', 'har', 'mahadev', 'URL']","[('patience', 'NN'), ('amp', 'JJ'), ('wait', 'NN'), ('of', 'IN'), ('nandi', 'JJ'), ('ji', 'NN'), ('will', 'MD'), ('never', 'RB'), ('go', 'VB'), ('in', 'IN'), ('vain', 'NN'), ('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('URL', 'NNP')]",0.75,Positive
1556,4983,6509832,CNNnews18,1569256736468639745,2022-09-12 09:28:56+00:00,"#GyanvapiCase | What does the order copy say?

#Muslim side to approach higher courts?

@pranshumisraa with live details | @ShivaniGupta_5 decodes the operative order | @GrihaAtul https://t.co/lZZZh09GND",en,1,4721390,what doe the order copy say side to approach higher court with live detail decodes the operative order URL ,"['what', 'doe', 'the', 'order', 'copy', 'say', 'side', 'to', 'approach', 'higher', 'court', 'with', 'live', 'detail', 'decodes', 'the', 'operative', 'order', 'URL']","[('what', 'WP'), ('doe', 'VBD'), ('the', 'DT'), ('order', 'NN'), ('copy', 'NNS'), ('say', 'VBP'), ('side', 'NN'), ('to', 'TO'), ('approach', 'VB'), ('higher', 'JJR'), ('court', 'NN'), ('with', 'IN'), ('live', 'JJ'), ('detail', 'NN'), ('decodes', 'VBZ'), ('the', 'DT'), ('operative', 'JJ'), ('order', 'NN'), ('URL', 'NNP')]",0.5,Positive
1557,4987,716953748132667392,Sanjayk56382160,1569256688632606721,2022-09-12 09:28:44+00:00,Har Har mahadev !Hindu awakening  gives wonderful results..#GyanvapiCase,en,0,125,har har mahadev hindu awakening give wonderful result ,"['har', 'har', 'mahadev', 'hindu', 'awakening', 'give', 'wonderful', 'result']","[('har', 'NN'), ('har', 'NN'), ('mahadev', 'NN'), ('hindu', 'NN'), ('awakening', 'VBG'), ('give', 'JJ'), ('wonderful', 'JJ'), ('result', 'NN')]",0.75,Positive
